num_nodes	n_groups	influencer_appearance	Run	bored_A	bored_B	bored_both	interest_A	interest_B	interest_both	num_steps	peak_A	peak_B	step_peak_A	step_peak_B	susceptible	initial_viral_size_A	initial_viral_size_B	meme_spread_chance	maybe_bored	influencer_spread_chance	interest_meme_A_chance	interest_meme_B_chance
200	5	1	247	41	92	10	64	122	40	35	23	35	4	6	77	10	5	0.3	0.3	0.6	0.3	0.6
200	5	1	248	38	65	1	81	125	49	31	13	16	2	2	98	10	5	0.3	0.3	0.6	0.3	0.6
200	5	1	249	32	115	3	66	123	40	32	17	35	2	7	56	10	5	0.3	0.3	0.6	0.3	0.6
200	5	3	250	47	30	3	70	128	41	29	18	9	10	5	126	10	5	0.3	0.3	0.6	0.3	0.6
200	5	3	251	82	50	7	65	116	42	23	36	16	6	10	75	10	5	0.3	0.3	0.6	0.3	0.6
200	5	3	252	69	119	36	64	114	31	28	25	47	4	4	48	10	5	0.3	0.3	0.6	0.3	0.6
200	5	3	253	39	8	0	62	132	40	21	16	6	2	1	153	10	5	0.3	0.3	0.6	0.3	0.6
200	5	3	254	50	116	15	73	122	51	29	21	44	6	7	49	10	5	0.3	0.3	0.6	0.3	0.6
200	5	3	255	29	102	12	70	127	41	25	13	40	4	7	81	10	5	0.3	0.3	0.6	0.3	0.6
200	5	3	256	37	117	9	52	124	36	36	12	42	5	6	55	10	5	0.3	0.3	0.6	0.3	0.6
200	5	3	257	59	85	19	64	116	34	28	21	30	2	11	75	10	5	0.3	0.3	0.6	0.3	0.6
200	5	3	258	82	37	7	69	102	31	24	42	23	4	3	88	10	5	0.3	0.3	0.6	0.3	0.6
200	5	3	259	43	95	10	59	118	42	34	18	25	2	7	72	10	5	0.3	0.3	0.6	0.3	0.6
200	5	5	260	28	145	12	64	127	41	36	13	46	3	9	39	10	5	0.3	0.3	0.6	0.3	0.6
200	5	5	261	34	107	16	64	120	42	29	18	34	4	4	75	10	5	0.3	0.3	0.6	0.3	0.6
200	5	5	262	88	74	17	72	117	42	28	26	35	9	6	55	10	5	0.3	0.3	0.6	0.3	0.6
200	5	5	263	55	114	20	68	127	41	34	24	43	3	8	51	10	5	0.3	0.3	0.6	0.3	0.6
200	5	5	264	120	6	0	73	115	42	32	47	6	5	1	74	10	5	0.3	0.3	0.6	0.3	0.6
200	5	5	265	23	127	10	63	126	38	33	14	52	2	5	60	10	5	0.3	0.3	0.6	0.3	0.6
200	5	5	266	40	141	16	71	127	46	22	17	84	3	6	35	10	5	0.3	0.3	0.6	0.3	0.6
200	5	5	267	53	100	14	76	123	49	27	26	30	4	8	61	10	5	0.3	0.3	0.6	0.3	0.6
200	5	5	268	91	13	1	74	113	38	26	38	8	6	1	97	10	5	0.3	0.3	0.6	0.3	0.6
200	5	5	269	29	129	10	60	134	42	29	14	41	2	5	52	10	5	0.3	0.3	0.6	0.3	0.6
200	5	7	270	32	100	2	69	124	42	36	16	35	5	16	70	10	5	0.3	0.3	0.6	0.3	0.6
200	5	7	271	81	87	19	71	129	47	27	32	30	8	12	51	10	5	0.3	0.3	0.6	0.3	0.6
200	5	7	272	60	107	22	75	130	49	31	34	52	6	9	55	10	5	0.3	0.3	0.6	0.3	0.6
200	5	7	273	32	99	10	63	121	41	28	19	28	2	7	79	10	5	0.3	0.3	0.6	0.3	0.6
200	5	7	274	32	128	15	56	125	41	38	17	34	4	10	55	10	5	0.3	0.3	0.6	0.3	0.6
200	5	7	275	28	57	4	73	128	46	31	20	14	3	8	119	10	5	0.3	0.3	0.6	0.3	0.6
200	5	7	276	23	79	7	73	115	37	33	15	23	3	11	105	10	5	0.3	0.3	0.6	0.3	0.6
200	5	7	277	31	117	8	58	116	35	37	15	30	2	8	60	10	5	0.3	0.3	0.6	0.3	0.6
200	5	7	278	63	113	30	66	121	43	35	23	48	4	4	54	10	5	0.3	0.3	0.6	0.3	0.6
200	5	7	279	67	38	8	71	113	37	27	23	20	5	3	103	10	5	0.3	0.3	0.6	0.3	0.6
200	7	1	280	28	22	3	68	108	37	18	15	9	1	7	153	10	5	0.3	0.3	0.6	0.3	0.6
200	7	1	281	34	30	3	69	115	41	22	20	11	2	3	139	10	5	0.3	0.3	0.6	0.3	0.6
200	7	1	282	28	45	4	63	125	38	25	13	20	3	10	131	10	5	0.3	0.3	0.6	0.3	0.6
200	7	1	283	16	29	0	68	124	46	18	14	16	2	4	155	10	5	0.3	0.3	0.6	0.3	0.6
200	7	1	284	40	28	5	59	116	34	25	16	12	2	2	137	10	5	0.3	0.3	0.6	0.3	0.6
200	7	1	285	28	55	5	64	123	41	26	18	21	1	11	122	10	5	0.3	0.3	0.6	0.3	0.6
200	7	1	286	26	7	0	64	107	33	21	16	6	4	1	167	10	5	0.3	0.3	0.6	0.3	0.6
200	7	1	287	48	77	16	66	127	38	25	30	40	2	4	91	10	5	0.3	0.3	0.6	0.3	0.6
200	7	1	288	43	12	5	64	128	37	24	24	8	4	3	150	10	5	0.3	0.3	0.6	0.3	0.6
200	7	1	289	34	76	10	76	130	51	25	21	31	5	10	100	10	5	0.3	0.3	0.6	0.3	0.6
200	7	3	290	34	13	0	66	113	46	18	16	9	3	2	153	10	5	0.3	0.3	0.6	0.3	0.6
200	7	3	291	46	84	9	60	125	38	30	27	28	4	7	79	10	5	0.3	0.3	0.6	0.3	0.6
200	7	3	292	48	50	10	66	121	34	23	25	19	4	7	112	10	5	0.3	0.3	0.6	0.3	0.6
200	7	3	293	19	74	3	67	111	38	30	12	23	4	9	110	10	5	0.3	0.3	0.6	0.3	0.6
200	7	3	294	41	44	1	60	107	33	22	20	17	3	5	116	10	5	0.3	0.3	0.6	0.3	0.6
200	7	3	295	31	22	2	65	135	49	23	16	11	2	5	149	10	5	0.3	0.3	0.6	0.3	0.6
200	7	3	296	36	19	3	73	127	46	20	18	9	1	1	148	10	5	0.3	0.3	0.6	0.3	0.6
200	7	3	297	25	39	11	67	120	42	31	15	12	1	2	147	10	5	0.3	0.3	0.6	0.3	0.6
200	7	3	298	18	68	2	62	118	37	28	15	25	3	7	116	10	5	0.3	0.3	0.6	0.3	0.6
200	7	3	299	23	49	0	84	122	48	25	10	25	1	8	128	10	5	0.3	0.3	0.6	0.3	0.6
200	7	5	300	42	10	1	73	117	47	19	26	8	3	1	149	10	5	0.3	0.3	0.6	0.3	0.6
200	7	5	301	51	94	21	65	129	41	32	18	32	2	16	76	10	5	0.3	0.3	0.6	0.3	0.6
200	7	5	302	16	55	2	69	127	46	21	15	20	2	7	131	10	5	0.3	0.3	0.6	0.3	0.6
200	7	5	303	64	40	4	70	123	44	31	15	17	4	8	100	10	5	0.3	0.3	0.6	0.3	0.6
200	7	5	304	29	61	1	79	114	49	30	14	26	4	2	111	10	5	0.3	0.3	0.6	0.3	0.6
200	7	5	305	48	85	11	64	127	40	25	26	29	5	4	78	10	5	0.3	0.3	0.6	0.3	0.6
200	7	5	306	51	37	8	71	122	44	39	23	15	2	7	120	10	5	0.3	0.3	0.6	0.3	0.6
200	7	5	307	55	49	3	79	119	50	38	23	19	3	6	99	10	5	0.3	0.3	0.6	0.3	0.6
200	7	5	308	42	13	1	70	119	39	23	24	6	4	3	146	10	5	0.3	0.3	0.6	0.3	0.6
200	7	5	309	19	77	2	66	121	47	45	13	28	2	3	106	10	5	0.3	0.3	0.6	0.3	0.6
200	7	7	310	39	14	1	63	126	43	18	21	9	2	3	148	10	5	0.3	0.3	0.6	0.3	0.6
200	7	7	311	22	97	5	73	130	47	26	13	36	2	7	86	10	5	0.3	0.3	0.6	0.3	0.6
200	7	7	312	45	46	3	62	124	41	27	20	16	2	14	112	10	5	0.3	0.3	0.6	0.3	0.6
200	7	7	313	27	58	4	66	119	39	25	13	18	1	8	119	10	5	0.3	0.3	0.6	0.3	0.6
200	7	7	314	17	23	3	68	128	42	16	15	11	1	3	163	10	5	0.3	0.3	0.6	0.3	0.6
200	7	7	315	20	96	4	64	129	40	29	12	33	2	14	88	10	5	0.3	0.3	0.6	0.3	0.6
200	7	7	316	31	75	3	59	127	39	25	17	22	2	18	97	10	5	0.3	0.3	0.6	0.3	0.6
200	7	7	317	27	72	4	57	115	35	29	18	26	3	6	105	10	5	0.3	0.3	0.6	0.3	0.6
200	7	7	318	19	87	1	65	137	46	34	13	25	1	15	95	10	5	0.3	0.3	0.6	0.3	0.6
200	7	7	319	16	50	3	61	128	39	32	11	15	1	11	137	10	5	0.3	0.3	0.6	0.3	0.6
300	2	1	320	219	290	209	85	193	63	23	155	231	4	3	0	10	5	0.3	0.3	0.6	0.3	0.6
300	2	1	321	247	297	244	94	169	50	24	181	253	4	3	0	10	5	0.3	0.3	0.6	0.3	0.6
300	2	1	322	270	295	265	98	190	57	25	214	246	4	3	0	10	5	0.3	0.3	0.6	0.3	0.6
300	2	1	323	248	298	246	93	195	64	28	172	261	4	3	0	10	5	0.3	0.3	0.6	0.3	0.6
300	2	1	324	251	289	240	89	177	58	23	172	252	4	4	0	10	5	0.3	0.3	0.6	0.3	0.6
300	2	1	325	276	294	270	111	184	70	21	220	233	4	3	0	10	5	0.3	0.3	0.6	0.3	0.6
300	2	1	326	244	294	238	94	182	61	37	173	245	4	3	0	10	5	0.3	0.3	0.6	0.3	0.6
300	2	1	327	243	297	241	99	183	54	22	169	251	4	3	1	10	5	0.3	0.3	0.6	0.3	0.6
300	2	1	328	195	298	193	85	180	48	20	126	237	5	3	0	10	5	0.3	0.3	0.6	0.3	0.6
300	2	1	329	258	274	232	92	161	55	20	167	212	5	4	0	10	5	0.3	0.3	0.6	0.3	0.6
300	2	3	330	228	297	225	90	192	59	26	157	253	4	3	0	10	5	0.3	0.3	0.6	0.3	0.6
300	2	3	331	252	292	244	100	193	67	21	165	242	5	3	0	10	5	0.3	0.3	0.6	0.3	0.6
300	2	3	332	257	296	253	104	178	65	19	178	243	4	3	0	10	5	0.3	0.3	0.6	0.3	0.6
300	2	3	333	264	295	259	101	188	65	33	183	249	3	3	0	10	5	0.3	0.3	0.6	0.3	0.6
300	2	3	334	275	284	259	111	185	63	22	205	236	4	3	0	10	5	0.3	0.3	0.6	0.3	0.6
300	2	3	335	243	286	229	97	181	59	23	151	222	4	3	0	10	5	0.3	0.3	0.6	0.3	0.6
300	2	3	336	137	298	135	91	202	58	23	83	239	5	3	0	10	5	0.3	0.3	0.6	0.3	0.6
300	2	3	337	284	265	249	90	186	59	24	205	205	4	5	0	10	5	0.3	0.3	0.6	0.3	0.6
300	2	3	338	260	267	227	84	180	52	36	175	194	4	4	0	10	5	0.3	0.3	0.6	0.3	0.6
300	2	3	339	245	295	240	86	201	49	20	185	250	4	3	0	10	5	0.3	0.3	0.6	0.3	0.6
300	2	5	340	277	258	235	89	168	44	26	194	195	4	5	0	10	5	0.3	0.3	0.6	0.3	0.6
300	2	5	341	261	293	254	98	170	58	24	191	247	4	4	0	10	5	0.3	0.3	0.6	0.3	0.6
300	2	5	342	267	291	258	106	206	75	24	195	249	4	3	0	10	5	0.3	0.3	0.6	0.3	0.6
300	2	5	343	231	293	224	95	198	60	25	171	249	5	3	0	10	5	0.3	0.3	0.6	0.3	0.6
300	2	5	344	246	294	242	100	190	60	19	165	259	4	3	2	10	5	0.3	0.3	0.6	0.3	0.6
300	2	5	345	73	295	69	96	174	64	20	35	250	6	3	1	10	5	0.3	0.3	0.6	0.3	0.6
300	2	5	346	256	286	242	87	178	52	24	172	232	4	4	0	10	5	0.3	0.3	0.6	0.3	0.6
300	2	5	347	261	295	256	90	183	52	28	187	246	4	3	0	10	5	0.3	0.3	0.6	0.3	0.6
300	2	5	348	247	296	243	106	173	53	27	190	242	4	3	0	10	5	0.3	0.3	0.6	0.3	0.6
300	2	5	349	257	296	253	77	188	49	24	189	260	4	3	0	10	5	0.3	0.3	0.6	0.3	0.6
300	2	7	350	291	268	259	106	172	57	29	210	209	4	5	0	10	5	0.3	0.3	0.6	0.3	0.6
300	2	7	351	233	297	230	95	185	61	21	168	243	5	3	0	10	5	0.3	0.3	0.6	0.3	0.6
300	2	7	352	241	294	235	94	168	52	22	175	231	5	4	0	10	5	0.3	0.3	0.6	0.3	0.6
300	2	7	353	174	295	169	97	185	60	24	101	253	6	3	0	10	5	0.3	0.3	0.6	0.3	0.6
300	2	7	354	242	295	237	93	171	48	19	189	246	4	3	0	10	5	0.3	0.3	0.6	0.3	0.6
300	2	7	355	211	295	206	105	186	67	21	141	255	5	3	0	10	5	0.3	0.3	0.6	0.3	0.6
300	2	7	356	251	281	232	93	173	58	24	158	230	5	4	0	10	5	0.3	0.3	0.6	0.3	0.6
300	2	7	357	242	295	237	113	181	67	23	175	233	5	4	0	10	5	0.3	0.3	0.6	0.3	0.6
300	2	7	358	206	294	200	86	179	54	28	139	248	5	3	0	10	5	0.3	0.3	0.6	0.3	0.6
300	2	7	359	257	291	248	104	189	68	21	190	247	4	3	0	10	5	0.3	0.3	0.6	0.3	0.6
300	3	1	360	243	280	223	109	181	73	22	161	184	5	5	0	10	5	0.3	0.3	0.6	0.3	0.6
300	3	1	361	144	289	134	89	184	53	24	79	219	6	4	1	10	5	0.3	0.3	0.6	0.3	0.6
300	3	1	362	229	259	190	98	172	49	30	134	178	4	5	2	10	5	0.3	0.3	0.6	0.3	0.6
300	3	1	363	218	266	186	94	179	49	24	112	172	6	6	2	10	5	0.3	0.3	0.6	0.3	0.6
300	3	1	364	181	280	163	95	169	50	26	99	208	6	5	2	10	5	0.3	0.3	0.6	0.3	0.6
300	3	1	365	208	259	169	97	186	57	25	111	184	5	5	2	10	5	0.3	0.3	0.6	0.3	0.6
300	3	1	366	186	274	162	88	194	56	23	112	198	4	4	2	10	5	0.3	0.3	0.6	0.3	0.6
300	3	1	367	192	260	157	91	167	52	24	109	164	6	5	5	10	5	0.3	0.3	0.6	0.3	0.6
300	3	1	368	90	279	73	80	183	47	28	51	191	7	6	4	10	5	0.3	0.3	0.6	0.3	0.6
300	3	1	369	209	265	178	88	179	56	26	110	175	6	6	4	10	5	0.3	0.3	0.6	0.3	0.6
300	3	3	370	219	273	195	103	173	56	36	136	184	5	5	3	10	5	0.3	0.3	0.6	0.3	0.6
300	3	3	371	209	265	180	97	184	58	25	131	170	5	5	6	10	5	0.3	0.3	0.6	0.3	0.6
300	3	3	372	133	283	118	103	170	55	28	60	193	6	5	2	10	5	0.3	0.3	0.6	0.3	0.6
300	3	3	373	214	209	129	90	182	57	33	94	107	7	9	6	10	5	0.3	0.3	0.6	0.3	0.6
300	3	3	374	227	269	199	97	179	58	24	140	182	5	4	3	10	5	0.3	0.3	0.6	0.3	0.6
300	3	3	375	180	281	162	89	195	54	22	93	184	6	5	1	10	5	0.3	0.3	0.6	0.3	0.6
300	3	3	376	113	282	97	96	187	58	20	54	203	6	5	2	10	5	0.3	0.3	0.6	0.3	0.6
300	3	3	377	199	271	173	88	175	57	24	118	190	5	5	3	10	5	0.3	0.3	0.6	0.3	0.6
300	3	3	378	188	272	163	98	176	55	31	106	171	6	4	3	10	5	0.3	0.3	0.6	0.3	0.6
300	3	3	379	148	289	141	89	184	52	28	78	222	5	4	4	10	5	0.3	0.3	0.6	0.3	0.6
300	3	5	380	155	283	140	88	196	64	22	77	206	4	5	2	10	5	0.3	0.3	0.6	0.3	0.6
300	3	5	381	201	264	166	97	179	63	25	113	185	5	5	1	10	5	0.3	0.3	0.6	0.3	0.6
300	3	5	382	189	278	168	102	184	61	25	102	207	5	5	1	10	5	0.3	0.3	0.6	0.3	0.6
300	3	5	383	257	255	216	96	177	60	23	149	165	5	5	4	10	5	0.3	0.3	0.6	0.3	0.6
300	3	5	384	94	288	85	90	178	60	23	53	202	6	4	3	10	5	0.3	0.3	0.6	0.3	0.6
300	3	5	385	141	274	117	92	164	55	29	81	170	5	5	2	10	5	0.3	0.3	0.6	0.3	0.6
300	3	5	386	223	267	190	109	180	58	23	127	181	5	5	0	10	5	0.3	0.3	0.6	0.3	0.6
300	3	5	387	177	279	160	88	180	53	26	93	208	7	5	4	10	5	0.3	0.3	0.6	0.3	0.6
300	3	5	388	213	283	199	103	188	64	28	130	193	6	5	3	10	5	0.3	0.3	0.6	0.3	0.6
300	3	5	389	236	272	209	100	191	63	23	146	188	5	5	1	10	5	0.3	0.3	0.6	0.3	0.6
300	3	7	390	165	288	153	101	176	63	26	84	183	5	5	0	10	5	0.3	0.3	0.6	0.3	0.6
300	3	7	391	166	286	152	113	182	61	20	95	208	7	5	0	10	5	0.3	0.3	0.6	0.3	0.6
300	3	7	392	203	284	188	96	182	55	20	135	218	6	4	1	10	5	0.3	0.3	0.6	0.3	0.6
300	3	7	393	189	275	165	99	194	68	22	117	204	6	5	1	10	5	0.3	0.3	0.6	0.3	0.6
300	3	7	394	215	266	184	99	183	54	27	136	188	5	5	3	10	5	0.3	0.3	0.6	0.3	0.6
300	3	7	395	210	269	181	97	176	51	24	115	182	7	6	2	10	5	0.3	0.3	0.6	0.3	0.6
300	3	7	396	231	276	209	108	190	66	20	145	185	4	5	2	10	5	0.3	0.3	0.6	0.3	0.6
300	3	7	397	177	287	166	93	184	59	26	108	223	5	4	2	10	5	0.3	0.3	0.6	0.3	0.6
300	3	7	398	181	283	164	93	173	54	25	100	198	6	5	0	10	5	0.3	0.3	0.6	0.3	0.6
300	3	7	399	157	291	148	97	177	57	21	88	210	5	4	0	10	5	0.3	0.3	0.6	0.3	0.6
300	5	1	400	90	256	66	95	188	64	26	46	153	7	6	20	10	5	0.3	0.3	0.6	0.3	0.6
300	5	1	401	178	206	98	101	178	58	27	85	109	6	8	14	10	5	0.3	0.3	0.6	0.3	0.6
300	5	1	402	146	194	74	94	167	47	31	52	93	5	9	34	10	5	0.3	0.3	0.6	0.3	0.6
300	5	1	403	97	229	64	95	184	64	27	50	130	6	7	38	10	5	0.3	0.3	0.6	0.3	0.6
300	5	1	404	129	237	88	112	174	62	26	67	113	6	8	22	10	5	0.3	0.3	0.6	0.3	0.6
300	5	1	405	93	267	69	106	194	70	26	54	138	6	5	9	10	5	0.3	0.3	0.6	0.3	0.6
300	5	1	406	115	265	92	85	190	48	27	52	150	5	6	12	10	5	0.3	0.3	0.6	0.3	0.6
300	5	1	407	67	273	55	98	186	65	22	33	167	4	5	15	10	5	0.3	0.3	0.6	0.3	0.6
300	5	1	408	153	69	16	94	162	53	22	76	26	7	6	94	10	5	0.3	0.3	0.6	0.3	0.6
300	5	1	409	86	242	56	100	184	70	28	38	109	9	8	28	10	5	0.3	0.3	0.6	0.3	0.6
300	5	3	410	75	256	46	85	193	60	28	38	144	7	6	15	10	5	0.3	0.3	0.6	0.3	0.6
300	5	3	411	71	229	34	92	185	68	24	31	112	9	9	34	10	5	0.3	0.3	0.6	0.3	0.6
300	5	3	412	26	252	5	108	185	61	30	12	104	1	9	27	10	5	0.3	0.3	0.6	0.3	0.6
300	5	3	413	107	193	43	95	181	61	30	40	79	5	11	43	10	5	0.3	0.3	0.6	0.3	0.6
300	5	3	414	83	256	56	90	184	59	27	41	133	5	6	17	10	5	0.3	0.3	0.6	0.3	0.6
300	5	3	415	151	227	110	93	186	63	27	75	121	6	7	32	10	5	0.3	0.3	0.6	0.3	0.6
300	5	3	416	118	267	96	85	195	57	23	58	162	6	7	11	10	5	0.3	0.3	0.6	0.3	0.6
300	5	3	417	103	250	70	99	185	60	33	45	111	5	7	17	10	5	0.3	0.3	0.6	0.3	0.6
300	5	3	418	140	237	97	101	174	56	25	55	109	7	8	20	10	5	0.3	0.3	0.6	0.3	0.6
300	5	3	419	118	214	57	102	173	67	26	53	101	5	7	25	10	5	0.3	0.3	0.6	0.3	0.6
300	5	5	420	95	246	65	92	189	56	27	38	129	5	6	24	10	5	0.3	0.3	0.6	0.3	0.6
300	5	5	421	133	175	57	89	177	52	31	47	77	7	8	49	10	5	0.3	0.3	0.6	0.3	0.6
300	5	5	422	164	212	92	90	176	49	31	62	91	10	8	16	10	5	0.3	0.3	0.6	0.3	0.6
300	5	5	423	101	256	75	85	171	53	30	43	123	11	6	18	10	5	0.3	0.3	0.6	0.3	0.6
300	5	5	424	92	243	60	106	179	61	42	42	116	6	7	25	10	5	0.3	0.3	0.6	0.3	0.6
300	5	5	425	160	219	98	106	194	72	26	80	100	6	8	19	10	5	0.3	0.3	0.6	0.3	0.6
300	5	5	426	40	258	27	85	178	50	26	15	118	7	9	29	10	5	0.3	0.3	0.6	0.3	0.6
300	5	5	427	66	241	38	95	189	60	28	37	113	3	6	31	10	5	0.3	0.3	0.6	0.3	0.6
300	5	5	428	51	266	37	93	197	66	23	31	148	3	6	20	10	5	0.3	0.3	0.6	0.3	0.6
300	5	5	429	75	233	41	91	181	58	31	24	93	14	11	33	10	5	0.3	0.3	0.6	0.3	0.6
300	5	7	430	100	259	79	94	190	65	32	43	136	8	7	20	10	5	0.3	0.3	0.6	0.3	0.6
300	5	7	431	61	238	28	108	168	64	36	22	101	3	10	29	10	5	0.3	0.3	0.6	0.3	0.6
300	5	7	432	114	233	81	99	167	59	32	46	99	7	7	34	10	5	0.3	0.3	0.6	0.3	0.6
300	5	7	433	145	216	82	101	184	60	25	71	117	7	7	21	10	5	0.3	0.3	0.6	0.3	0.6
300	5	7	434	153	262	129	91	198	65	23	75	148	6	6	14	10	5	0.3	0.3	0.6	0.3	0.6
300	5	7	435	138	252	109	91	189	54	22	76	143	5	5	19	10	5	0.3	0.3	0.6	0.3	0.6
300	5	7	436	63	254	39	87	178	48	28	27	136	6	7	22	10	5	0.3	0.3	0.6	0.3	0.6
300	5	7	437	60	260	37	104	198	64	27	27	128	6	7	17	10	5	0.3	0.3	0.6	0.3	0.6
300	5	7	438	71	239	41	92	187	58	38	31	116	5	10	31	10	5	0.3	0.3	0.6	0.3	0.6
300	5	7	439	111	263	92	87	189	62	27	51	143	6	5	18	10	5	0.3	0.3	0.6	0.3	0.6
300	7	1	440	105	173	40	93	184	54	31	49	60	7	11	62	10	5	0.3	0.3	0.6	0.3	0.6
300	7	1	441	125	150	36	101	183	66	34	42	74	11	12	61	10	5	0.3	0.3	0.6	0.3	0.6
300	7	1	442	120	165	54	107	175	66	26	41	71	4	6	69	10	5	0.3	0.3	0.6	0.3	0.6
300	7	1	443	70	223	34	96	190	63	26	25	76	8	8	41	10	5	0.3	0.3	0.6	0.3	0.6
300	7	1	444	34	196	12	103	174	58	39	12	68	1	11	82	10	5	0.3	0.3	0.6	0.3	0.6
300	7	1	445	118	85	15	103	176	58	35	54	31	6	8	112	10	5	0.3	0.3	0.6	0.3	0.6
300	7	1	446	73	152	3	92	172	50	42	31	43	7	27	78	10	5	0.3	0.3	0.6	0.3	0.6
300	7	1	447	118	145	32	94	163	48	37	51	36	4	11	69	10	5	0.3	0.3	0.6	0.3	0.6
300	7	1	448	25	202	6	104	187	68	32	14	61	2	6	79	10	5	0.3	0.3	0.6	0.3	0.6
300	7	1	449	38	223	19	97	187	60	26	19	93	3	8	58	10	5	0.3	0.3	0.6	0.3	0.6
300	7	3	450	82	220	44	96	182	63	31	32	94	6	8	42	10	5	0.3	0.3	0.6	0.3	0.6
300	7	3	451	41	215	17	87	172	51	31	23	79	5	12	61	10	5	0.3	0.3	0.6	0.3	0.6
300	7	3	452	119	144	30	97	183	62	32	39	37	6	13	67	10	5	0.3	0.3	0.6	0.3	0.6
300	7	3	453	47	209	19	109	184	65	27	26	88	4	6	63	10	5	0.3	0.3	0.6	0.3	0.6
300	7	3	454	113	143	37	86	185	52	25	40	54	6	11	81	10	5	0.3	0.3	0.6	0.3	0.6
300	7	3	455	54	202	14	112	180	63	42	25	103	4	12	58	10	5	0.3	0.3	0.6	0.3	0.6
300	7	3	456	51	182	9	93	169	53	33	21	64	6	11	76	10	5	0.3	0.3	0.6	0.3	0.6
300	7	3	457	71	201	26	95	173	59	27	29	83	5	9	54	10	5	0.3	0.3	0.6	0.3	0.6
300	7	3	458	28	218	11	93	179	56	27	14	79	1	7	65	10	5	0.3	0.3	0.6	0.3	0.6
300	7	3	459	54	215	16	92	192	55	30	21	83	2	11	47	10	5	0.3	0.3	0.6	0.3	0.6
300	7	5	460	42	221	10	94	183	54	37	17	72	9	14	47	10	5	0.3	0.3	0.6	0.3	0.6
300	7	5	461	82	220	43	97	184	62	25	29	91	8	9	41	10	5	0.3	0.3	0.6	0.3	0.6
300	7	5	462	76	181	33	99	184	61	32	32	72	7	10	76	10	5	0.3	0.3	0.6	0.3	0.6
300	7	5	463	99	207	46	88	162	43	36	44	93	8	10	40	10	5	0.3	0.3	0.6	0.3	0.6
300	7	5	464	47	234	27	92	187	64	28	21	92	4	9	46	10	5	0.3	0.3	0.6	0.3	0.6
300	7	5	465	21	231	9	79	196	54	27	11	91	1	10	57	10	5	0.3	0.3	0.6	0.3	0.6
300	7	5	466	102	158	23	101	180	65	32	29	58	3	15	63	10	5	0.3	0.3	0.6	0.3	0.6
300	7	5	467	105	223	65	102	193	63	33	43	94	10	7	37	10	5	0.3	0.3	0.6	0.3	0.6
300	7	5	468	67	218	29	82	187	58	29	26	82	10	10	44	10	5	0.3	0.3	0.6	0.3	0.6
300	7	5	469	18	228	3	98	183	61	27	12	83	2	8	57	10	5	0.3	0.3	0.6	0.3	0.6
300	7	7	470	63	160	3	100	174	52	42	23	25	4	19	80	10	5	0.3	0.3	0.6	0.3	0.6
300	7	7	471	57	221	26	89	186	62	30	21	73	5	6	48	10	5	0.3	0.3	0.6	0.3	0.6
300	7	7	472	34	242	20	86	180	55	26	16	108	1	8	44	10	5	0.3	0.3	0.6	0.3	0.6
300	7	7	473	53	210	31	85	176	52	27	23	92	6	7	68	10	5	0.3	0.3	0.6	0.3	0.6
300	7	7	474	24	195	3	92	168	55	34	13	68	1	12	84	10	5	0.3	0.3	0.6	0.3	0.6
300	7	7	475	86	219	50	84	197	60	29	39	81	4	8	45	10	5	0.3	0.3	0.6	0.3	0.6
300	7	7	476	58	211	24	90	180	56	25	18	94	4	8	55	10	5	0.3	0.3	0.6	0.3	0.6
300	7	7	477	19	211	3	108	165	58	27	11	95	1	12	73	10	5	0.3	0.3	0.6	0.3	0.6
300	7	7	478	64	184	18	88	183	53	34	32	60	4	19	70	10	5	0.3	0.3	0.6	0.3	0.6
300	7	7	479	35	196	3	84	177	40	41	16	50	6	10	72	10	5	0.3	0.3	0.6	0.3	0.6
400	2	1	480	359	400	359	139	266	90	24	280	371	3	2	0	10	5	0.3	0.3	0.6	0.3	0.6
400	2	1	481	322	396	318	124	240	73	27	257	341	4	3	0	10	5	0.3	0.3	0.6	0.3	0.6
400	2	1	482	381	392	373	121	255	73	25	296	349	4	3	0	10	5	0.3	0.3	0.6	0.3	0.6
400	2	1	483	383	390	373	135	215	73	24	308	354	4	3	0	10	5	0.3	0.3	0.6	0.3	0.6
400	2	1	484	384	387	371	124	234	76	24	291	311	3	3	0	10	5	0.3	0.3	0.6	0.3	0.6
400	2	1	485	371	391	362	129	239	75	25	280	362	4	3	0	10	5	0.3	0.3	0.6	0.3	0.6
400	2	1	486	377	393	370	136	241	85	24	299	353	3	3	0	10	5	0.3	0.3	0.6	0.3	0.6
400	2	1	487	347	391	338	136	255	79	22	264	339	4	3	0	10	5	0.3	0.3	0.6	0.3	0.6
400	2	1	488	385	392	377	116	243	77	25	310	352	3	3	0	10	5	0.3	0.3	0.6	0.3	0.6
400	2	1	489	366	395	361	119	242	62	21	289	338	3	3	0	10	5	0.3	0.3	0.6	0.3	0.6
400	2	3	490	376	396	372	108	247	63	22	316	348	3	3	0	10	5	0.3	0.3	0.6	0.3	0.6
400	2	3	491	358	390	348	121	259	77	27	274	332	3	3	0	10	5	0.3	0.3	0.6	0.3	0.6
400	2	3	492	364	397	361	126	231	76	29	274	343	3	3	0	10	5	0.3	0.3	0.6	0.3	0.6
400	2	3	493	381	393	374	121	236	77	22	321	346	3	3	0	10	5	0.3	0.3	0.6	0.3	0.6
